"AVGSNOW","AVGTEMPERATURE","EXTRAVGTEMP","EXTRMAXTEMP","EXTRMINTEMP","ID","PERIOD","STATION","TOTRAIN","TOTSUNSHINE"
"0.0","15.0","15.9","22.1","9.6","2030","2001-10-31","17","11.8","204.5"
"0.0","0.0","0.0","0.0","0.0","2031","2001-10-31","18","0.0","0.0"
"0.0","13.8","13.2","17.9","8.5","2032","2001-10-31","19","22.1","0.0"
"0.0","0.0","0.0","0.0","0.0","2033","2001-10-31","20","0.0","0.0"
"0.0","14.8","15.0","19.8","10.3","2034","2001-10-31","21","6.3","0.0"
"0.0","0.0","0.0","0.0","0.0","2035","2001-10-31","22","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2036","2001-10-31","23","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2037","2001-10-31","24","0.0","0.0"
"0.0","15.1","14.8","18.9","10.6","2038","2001-10-31","25","22.2","0.0"
"0.0","15.9","15.8","18.8","13.0","2039","2001-10-31","26","20.8","178.2"
"0.0","0.0","0.0","0.0","0.0","2040","2001-10-31","27","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2041","2001-10-31","28","0.0","0.0"
"0.0","11.6","11.7","18.3","5.0","2042","2001-10-31","29","59.6","0.0"
"0.0","4.3","4.5","6.8","2.3","2043","2001-10-31","30","36.8","214.4"
"0.0","0.0","0.0","0.0","0.0","2044","2001-10-31","31","0.0","0.0"
"0.0","14.8","15.1","22.0","8.2","2045","2001-10-31","32","27.6","204.0"
"0.1","3.2","3.0","5.3","1.3","2046","2001-10-31","33","40.1","183.4"
"0.0","14.5","15.3","22.7","8.0","2047","2001-10-31","34","28.9","204.0"
"0.0","14.9","15.2","22.1","8.4","2048","2001-10-31","35","19.0","185.4"
"0.0","0.0","0.0","0.0","0.0","2049","2001-10-31","36","0.0","0.0"
"0.0","14.6","15.1","21.6","8.6","2050","2001-10-31","37","18.8","176.6"
"0.0","0.0","0.0","0.0","0.0","2051","2001-10-31","38","0.0","0.0"
"0.0","16.1","16.5","20.7","12.2","2052","2001-10-31","39","23.1","0.0"
"0.0","16.1","16.0","19.4","13.0","2053","2001-10-31","40","28.0","0.0"
"0.0","7.6","8.2","12.3","4.5","2054","2001-10-31","41","42.2","215.5"
"0.0","15.4","16.0","22.9","9.2","2055","2001-10-31","42","0.0","204.3"
"0.0","0.0","0.0","0.0","0.0","2056","2001-10-31","43","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2057","2001-10-31","44","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2058","2001-10-31","45","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2059","2001-10-31","46","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2060","2001-10-31","47","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2061","2001-10-31","48","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2062","2001-10-31","49","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2063","2001-10-31","50","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2064","2001-10-31","51","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2065","2001-10-31","52","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2066","2001-10-31","53","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2067","2001-10-31","54","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2068","2001-10-31","55","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2069","2001-10-31","56","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2070","2001-10-31","57","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2071","2001-10-31","58","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2072","2001-10-31","59","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2073","2001-10-31","60","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2074","2001-10-31","61","0.0","0.0"
"0.0","4.8","5.2","9.6","0.7","2075","2001-11-30","1","58.8","106.2"
"0.0","7.5","8.0","12.2","4.0","2076","2001-11-30","2","3.9","96.7"
"1.3","-1.7","-1.3","1.0","-3.5","2077","2001-11-30","3","36.9","74.6"
"0.7","4.1","5.2","9.3","1.0","2078","2001-11-30","4","44.1","122.3"
"0.0","-7.0","-6.5","-4.2","-8.6","2079","2001-11-30","5","88.9","100.5"
"0.0","6.9","7.7","11.0","4.1","2080","2001-11-30","6","40.8","121.0"
"0.0","7.5","8.3","13.0","3.6","2081","2001-11-30","7","62.3","138.2"
"1.0","7.1","7.7","12.1","3.4","2082","2001-11-30","8","35.2","94.9"
"0.0","2.7","0.0","0.0","2.3","2083","2001-11-30","9","78.2","0.0"
"0.0","5.9","6.6","10.5","2.5","2084","2001-11-30","10","48.9","0.0"
"0.0","5.8","6.3","9.9","2.6","2085","2001-11-30","11","46.2","107.4"
"0.0","6.0","6.7","9.7","3.5","2086","2001-11-30","12","38.5","0.0"
"1.6","5.6","6.6","10.7","2.4","2087","2001-11-30","13","30.2","0.0"
"0.5","5.7","5.8","10.2","1.4","2088","2001-11-30","14","21.5","115.3"
"1.6","5.5","6.7","11.7","1.8","2089","2001-11-30","15","20.5","0.0"
"0.1","6.0","6.6","9.9","3.5","2090","2001-11-30","16","19.9","0.0"
"0.3","5.5","6.3","10.6","2.0","2091","2001-11-30","17","36.3","135.0"
"0.0","0.0","0.0","0.0","0.0","2092","2001-11-30","18","0.0","0.0"
"4.6","4.7","5.6","9.0","2.2","2093","2001-11-30","19","56.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2094","2001-11-30","20","0.0","0.0"
"0.2","5.8","6.4","9.1","3.7","2095","2001-11-30","21","39.8","0.0"
"0.0","0.0","0.0","0.0","0.0","2096","2001-11-30","22","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2097","2001-11-30","23","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2098","2001-11-30","24","0.0","0.0"
"0.0","7.1","7.2","10.8","3.5","2099","2001-11-30","25","5.7","0.0"
"0.0","8.0","8.2","10.5","5.9","2100","2001-11-30","26","0.6","111.6"
"0.0","0.0","0.0","0.0","0.0","2101","2001-11-30","27","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2102","2001-11-30","28","0.0","0.0"
"1.6","2.5","2.9","7.7","-1.8","2103","2001-11-30","29","68.6","0.0"
"9.6","-4.7","-4.0","-2.0","-6.0","2104","2001-11-30","30","73.1","83.0"
"0.0","0.0","0.0","0.0","0.0","2105","2001-11-30","31","0.0","0.0"
"0.2","5.8","6.2","11.6","0.9","2106","2001-11-30","32","9.2","120.7"
"2.3","-4.9","-4.8","-3.2","-6.5","2107","2001-11-30","33","55.9","88.3"
"0.0","5.5","6.2","11.7","0.9","2108","2001-11-30","34","10.6","123.5"
"0.8","5.5","6.1","11.5","0.6","2109","2001-11-30","35","22.6","124.1"
"0.0","0.0","0.0","0.0","0.0","2110","2001-11-30","36","0.0","0.0"
"0.3","6.9","7.4","12.1","2.6","2111","2001-11-30","37","27.9","95.8"
"0.0","0.0","0.0","0.0","0.0","2112","2001-11-30","38","0.0","0.0"
"0.0","8.1","8.8","12.5","5.1","2113","2001-11-30","39","5.1","0.0"
"0.0","9.2","9.6","12.8","6.4","2114","2001-11-30","40","9.1","0.0"
"5.1","-0.1","1.0","4.1","-2.1","2115","2001-11-30","41","128.4","129.5"
"0.1","7.5","8.4","13.4","3.1","2116","2001-11-30","42","0.0","107.2"
"0.0","0.0","0.0","0.0","0.0","2117","2001-11-30","43","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2118","2001-11-30","44","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2119","2001-11-30","45","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2120","2001-11-30","46","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2121","2001-11-30","47","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2122","2001-11-30","48","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2123","2001-11-30","49","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2124","2001-11-30","50","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2125","2001-11-30","51","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2126","2001-11-30","52","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2127","2001-11-30","53","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2128","2001-11-30","54","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2129","2001-11-30","55","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2130","2001-11-30","56","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2131","2001-11-30","57","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2132","2001-11-30","58","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2133","2001-11-30","59","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2134","2001-11-30","60","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2135","2001-11-30","61","0.0","0.0"
"2.0","-2.7","-2.3","1.3","-5.7","2136","2001-12-31","1","24.1","66.3"
"8.0","-0.9","-0.6","2.0","-3.2","2137","2001-12-31","2","54.7","68.7"
"20.6","-9.5","-8.8","-7.1","-11.0","2138","2001-12-31","3","21.9","63.9"
"16.1","-5.2","-4.9","-1.9","-7.9","2139","2001-12-31","4","46.4","35.2"
"0.0","-12.1","-11.7","-9.7","-13.7","2140","2001-12-31","5","39.0","95.8"
"4.6","-1.6","-1.5","1.8","-4.3","2141","2001-12-31","6","86.5","90.7"
"11.9","-2.7","-1.6","1.4","-5.2","2142","2001-12-31","7","72.5","54.9"
"19.8","-2.2","-1.2","1.7","-4.5","2143","2001-12-31","8","138.1","44.0"
"2.1","-3.5","0.0","0.0","-4.0","2144","2001-12-31","9","18.3","0.0"
"9.2","-2.4","-2.1","0.9","-5.1","2145","2001-12-31","10","51.4","0.0"
"2.8","-2.1","-2.0","1.0","-4.2","2146","2001-12-31","11","26.1","41.7"
"3.4","-2.3","-2.3","0.1","-4.7","2147","2001-12-31","12","29.7","0.0"
"10.8","-3.0","-2.2","0.6","-5.1","2148","2001-12-31","13","60.0","0.0"
"8.0","-2.8","-2.3","0.7","-5.2","2149","2001-12-31","14","42.9","59.1"
"16.5","-3.7","-2.9","1.1","-6.8","2150","2001-12-31","15","75.0","0.0"
"8.7","-2.8","-2.9","-0.9","-4.9","2151","2001-12-31","16","49.4","0.0"
"5.2","-3.1","-2.6","-0.1","-5.1","2152","2001-12-31","17","60.0","55.9"
"0.0","0.0","0.0","0.0","0.0","2153","2001-12-31","18","0.0","0.0"
"23.2","-4.5","-4.0","-1.6","-6.4","2154","2001-12-31","19","71.4","0.0"
"0.0","0.0","0.0","0.0","0.0","2155","2001-12-31","20","0.0","0.0"
"4.6","-2.4","-2.3","-0.2","-4.4","2156","2001-12-31","21","55.9","0.0"
"0.0","0.0","0.0","0.0","0.0","2157","2001-12-31","22","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2158","2001-12-31","23","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2159","2001-12-31","24","0.0","0.0"
"3.5","-1.1","-1.1","1.5","-3.7","2160","2001-12-31","25","41.9","0.0"
"4.3","-0.8","-0.7","1.2","-2.6","2161","2001-12-31","26","40.1","50.4"
"0.0","0.0","0.0","0.0","0.0","2162","2001-12-31","27","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2163","2001-12-31","28","0.0","0.0"
"10.0","-6.3","-6.3","-3.1","-9.3","2164","2001-12-31","29","37.2","0.0"
"36.6","-10.6","-10.5","-9.0","-12.1","2165","2001-12-31","30","34.9","88.4"
"0.0","0.0","0.0","0.0","0.0","2166","2001-12-31","31","0.0","0.0"
"18.2","-4.4","-4.2","0.2","-9.0","2167","2001-12-31","32","92.6","62.7"
"22.4","-11.1","-10.9","-9.3","-12.6","2168","2001-12-31","33","64.4","80.8"
"15.9","-4.1","-3.9","0.4","-8.1","2169","2001-12-31","34","77.4","67.7"
"16.7","-4.6","-4.3","-0.3","-8.3","2170","2001-12-31","35","77.7","55.6"
"0.0","0.0","0.0","0.0","0.0","2171","2001-12-31","36","0.0","0.0"
"10.9","-3.2","-2.8","0.5","-6.0","2172","2001-12-31","37","33.4","43.6"
"0.0","0.0","0.0","0.0","0.0","2173","2001-12-31","38","0.0","0.0"
"10.1","-1.1","-0.7","1.7","-3.2","2174","2001-12-31","39","44.0","0.0"
"9.5","0.8","1.3","3.5","-1.3","2175","2001-12-31","40","48.0","0.0"
"52.4","-7.4","-6.9","-4.5","-9.3","2176","2001-12-31","41","255.3","80.6"
"14.2","-2.5","-2.3","1.2","-5.8","2177","2001-12-31","42","0.0","37.1"
"0.0","0.0","0.0","0.0","0.0","2178","2001-12-31","43","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2179","2001-12-31","44","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2180","2001-12-31","45","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2181","2001-12-31","46","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2182","2001-12-31","47","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2183","2001-12-31","48","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2184","2001-12-31","49","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2185","2001-12-31","50","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2186","2001-12-31","51","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2187","2001-12-31","52","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2188","2001-12-31","53","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2189","2001-12-31","54","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2190","2001-12-31","55","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2191","2001-12-31","56","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2192","2001-12-31","57","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2193","2001-12-31","58","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2194","2001-12-31","59","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2195","2001-12-31","60","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2196","2001-12-31","61","0.0","0.0"
"1.9","1.0","1.4","6.0","-3.2","2197","2002-01-31","1","42.8","110.0"
"6.9","1.9","2.3","5.5","-0.9","2198","2002-01-31","2","33.3","111.9"
"27.7","-4.0","-3.8","-1.6","-5.9","2199","2002-01-31","3","27.8","120.0"
"20.8","-2.0","-1.2","2.2","-4.9","2200","2002-01-31","4","41.4","72.9"
"0.0","-9.6","-9.6","-7.4","-11.7","2201","2002-01-31","5","42.6","143.1"
"4.6","1.7","2.0","5.2","-1.4","2202","2002-01-31","6","28.5","103.2"
"7.9","0.3","1.0","5.5","-3.6","2203","2002-01-31","7","32.7","155.4"
"6.4","0.9","1.5","6.0","-3.0","2204","2002-01-31","8","7.3","103.3"
"4.5","-1.5","0.0","0.0","-2.5","2205","2002-01-31","9","64.0","0.0"
"2.6","1.4","1.6","5.7","-2.5","2206","2002-01-31","10","62.1","0.0"
"5.2","1.1","1.9","5.8","-2.1","2207","2002-01-31","11","60.6","114.2"
"6.7","0.8","0.8","4.2","-2.4","2208","2002-01-31","12","56.3","0.0"
"6.9","1.2","1.7","5.4","-2.1","2209","2002-01-31","13","33.9","0.0"
"9.7","0.9","1.4","5.0","-2.3","2210","2002-01-31","14","40.8","109.7"
"17.0","0.4","1.1","5.6","-3.7","2211","2002-01-31","15","30.3","0.0"
"18.3","-0.2","0.1","2.8","-2.8","2212","2002-01-31","16","29.2","0.0"
"16.6","-0.4","0.3","3.7","-3.1","2213","2002-01-31","17","32.9","86.3"
"0.0","0.0","0.0","0.0","0.0","2214","2002-01-31","18","0.0","0.0"
"66.1","-0.7","-0.2","2.6","-3.0","2215","2002-01-31","19","23.8","0.0"
"0.0","0.0","0.0","0.0","0.0","2216","2002-01-31","20","0.0","0.0"
"16.5","0.0","0.2","2.6","-2.4","2217","2002-01-31","21","35.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2218","2002-01-31","22","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2219","2002-01-31","23","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2220","2002-01-31","24","0.0","0.0"
"2.6","0.7","1.3","4.7","-2.2","2221","2002-01-31","25","26.5","0.0"
"6.7","1.0","1.4","3.8","-1.0","2222","2002-01-31","26","22.6","78.5"
"0.0","0.0","0.0","0.0","0.0","2223","2002-01-31","27","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2224","2002-01-31","28","0.0","0.0"
"18.3","-3.4","-3.0","0.6","-6.7","2225","2002-01-31","29","107.7","3.1"
"51.9","-7.1","-7.1","-5.6","-8.5","2226","2002-01-31","30","40.0","94.5"
"0.0","0.0","0.0","0.0","0.0","2227","2002-01-31","31","0.0","0.0"
"17.2","-0.2","0.0","4.3","-4.1","2228","2002-01-31","32","33.6","113.2"
"43.9","-7.6","-7.8","-6.0","-9.6","2229","2002-01-31","33","74.2","104.1"
"15.8","0.0","0.5","4.8","-3.8","2230","2002-01-31","34","19.4","127.3"
"25.3","-2.2","-2.0","2.4","-6.4","2231","2002-01-31","35","24.9","102.9"
"0.0","0.0","0.0","0.0","0.0","2232","2002-01-31","36","0.0","0.0"
"10.3","-0.8","-0.4","3.3","-4.1","2233","2002-01-31","37","16.0","86.5"
"0.0","0.0","0.0","0.0","0.0","2234","2002-01-31","38","0.0","0.0"
"10.6","1.8","2.2","5.4","-1.1","2235","2002-01-31","39","128.0","0.0"
"1.7","3.3","3.8","6.8","0.7","2236","2002-01-31","40","26.0","0.0"
"69.8","-3.3","-2.4","0.7","-5.4","2237","2002-01-31","41","26.6","168.0"
"10.5","-0.5","0.3","4.9","-4.4","2238","2002-01-31","42","0.0","87.6"
"0.0","0.0","0.0","0.0","0.0","2239","2002-01-31","43","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2240","2002-01-31","44","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2241","2002-01-31","45","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2242","2002-01-31","46","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2243","2002-01-31","47","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2244","2002-01-31","48","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2245","2002-01-31","49","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2246","2002-01-31","50","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2247","2002-01-31","51","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2248","2002-01-31","52","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2249","2002-01-31","53","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2250","2002-01-31","54","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2251","2002-01-31","55","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2252","2002-01-31","56","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2253","2002-01-31","57","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2254","2002-01-31","58","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2255","2002-01-31","59","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2256","2002-01-31","60","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2257","2002-01-31","61","0.0","0.0"
"0.0","6.7","7.7","14.8","0.6","2258","2002-02-28","1","42.8","150.7"
"0.0","7.5","8.2","13.0","3.3","2259","2002-02-28","2","33.3","147.7"
"1.2","0.5","1.3","4.4","-2.0","2260","2002-02-28","3","27.8","128.1"
"0.1","5.2","6.0","11.7","0.3","2261","2002-02-28","4","41.4","164.3"
"0.0","-5.9","-5.2","-2.3","-8.0","2262","2002-02-28","5","42.6","179.1"
"0.0","7.8","8.5","14.3","2.7","2263","2002-02-28","6","28.5","177.2"
"0.0","8.5","9.5","16.0","2.8","2264","2002-02-28","7","32.7","185.1"
"0.0","7.5","8.1","14.6","1.6","2265","2002-02-28","8","7.3","152.6"
"0.0","3.2","0.0","0.0","2.5","2266","2002-02-28","9","64.0","0.0"
"0.0","7.8","8.3","14.2","2.5","2267","2002-02-28","10","62.1","0.0"
"0.0","7.2","7.9","13.1","2.7","2268","2002-02-28","11","60.6","157.2"
"0.0","7.4","8.0","11.9","3.5","2269","2002-02-28","12","56.3","0.0"
"0.0","7.8","8.7","15.5","2.1","2270","2002-02-28","13","33.9","0.0"
"0.0","7.8","8.8","14.6","2.9","2271","2002-02-28","14","40.8","175.3"
"0.0","7.6","8.3","15.5","1.2","2272","2002-02-28","15","30.3","0.0"
"0.1","7.2","7.7","12.4","3.0","2273","2002-02-28","16","29.2","0.0"
"0.0","7.4","8.8","15.1","2.5","2274","2002-02-28","17","32.9","174.1"
"0.0","0.0","0.0","0.0","0.0","2275","2002-02-28","18","0.0","0.0"
"0.5","7.4","8.5","13.5","3.4","2276","2002-02-28","19","23.8","0.0"
"0.0","0.0","0.0","0.0","0.0","2277","2002-02-28","20","0.0","0.0"
"0.0","8.0","8.8","13.8","3.8","2278","2002-02-28","21","35.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2279","2002-02-28","22","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2280","2002-02-28","23","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2281","2002-02-28","24","0.0","0.0"
"0.0","6.6","6.7","10.8","2.6","2282","2002-02-28","25","26.5","0.0"
"0.0","6.7","7.1","9.7","4.6","2283","2002-02-28","26","22.6","132.3"
"0.0","0.0","0.0","0.0","0.0","2284","2002-02-28","27","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2285","2002-02-28","28","0.0","0.0"
"0.1","4.0","4.8","11.1","-1.5","2286","2002-02-28","29","107.7","0.0"
"38.8","-3.5","-3.0","-1.0","-5.0","2287","2002-02-28","30","40.0","122.5"
"0.0","0.0","0.0","0.0","0.0","2288","2002-02-28","31","0.0","0.0"
"0.0","6.9","7.1","14.6","-0.4","2289","2002-02-28","32","33.6","164.3"
"20.6","-3.5","-3.4","-1.6","-5.3","2290","2002-02-28","33","74.2","139.4"
"0.0","6.3","7.2","14.4","0.1","2291","2002-02-28","34","19.4","163.5"
"0.0","6.4","7.4","15.0","-0.3","2292","2002-02-28","35","24.9","167.9"
"0.0","0.0","0.0","0.0","0.0","2293","2002-02-28","36","0.0","0.0"
"0.0","6.8","7.7","14.5","1.0","2294","2002-02-28","37","16.0","158.5"
"0.0","0.0","0.0","0.0","0.0","2295","2002-02-28","38","0.0","0.0"
"0.0","7.8","8.7","13.7","3.7","2296","2002-02-28","39","128.0","0.0"
"0.0","7.9","7.9","11.7","4.1","2297","2002-02-28","40","26.0","0.0"
"21.6","1.7","2.8","6.8","-1.4","2298","2002-02-28","41","26.6","168.6"
"0.0","7.2","8.0","15.2","0.9","2299","2002-02-28","42","0.0","159.4"
"0.0","0.0","0.0","0.0","0.0","2300","2002-02-28","43","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2301","2002-02-28","44","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2302","2002-02-28","45","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2303","2002-02-28","46","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2304","2002-02-28","47","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2305","2002-02-28","48","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2306","2002-02-28","49","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2307","2002-02-28","50","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2308","2002-02-28","51","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2309","2002-02-28","52","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2310","2002-02-28","53","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2311","2002-02-28","54","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2312","2002-02-28","55","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2313","2002-02-28","56","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2314","2002-02-28","57","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2315","2002-02-28","58","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2316","2002-02-28","59","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2317","2002-02-28","60","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2318","2002-02-28","61","0.0","0.0"
"0.0","9.5","10.0","16.7","3.3","2319","2002-03-31","1","42.8","180.4"
"0.0","8.7","9.2","13.1","5.4","2320","2002-03-31","2","33.3","147.9"
"5.5","0.0","0.4","3.0","-2.4","2321","2002-03-31","3","27.8","106.4"
"0.0","7.5","8.1","12.6","3.5","2322","2002-03-31","4","41.4","133.6"
"0.0","-6.1","-5.7","-3.4","-7.8","2323","2002-03-31","5","42.6","107.7"
"0.0","8.7","9.4","13.7","4.9","2324","2002-03-31","6","28.5","151.0"
"0.0","11.1","11.9","17.5","6.4","2325","2002-03-31","7","32.7","173.2"
"0.0","8.6","9.1","14.2","4.0","2326","2002-03-31","8","7.3","146.0"
"0.0","5.9","0.0","0.0","5.0","2327","2002-03-31","9","64.0","0.0"
"0.0","9.4","9.6","13.9","5.3","2328","2002-03-31","10","62.1","0.0"
"0.0","10.0","10.6","15.9","5.7","2329","2002-03-31","11","60.6","151.0"
"0.0","10.3","10.2","14.5","6.0","2330","2002-03-31","12","56.3","0.0"
"0.0","8.8","9.2","14.1","4.5","2331","2002-03-31","13","33.9","0.0"
"0.0","9.5","9.9","14.7","5.3","2332","2002-03-31","14","40.8","152.9"
"0.0","8.6","8.9","14.1","3.7","2333","2002-03-31","15","30.3","0.0"
"0.0","9.8","10.1","14.7","5.5","2334","2002-03-31","16","29.2","0.0"
"0.0","9.9","10.2","15.7","5.0","2335","2002-03-31","17","32.9","162.9"
"0.0","0.0","0.0","0.0","0.0","2336","2002-03-31","18","0.0","0.0"
"0.4","7.7","8.1","12.1","4.1","2337","2002-03-31","19","23.8","0.0"
"0.0","0.0","0.0","0.0","0.0","2338","2002-03-31","20","0.0","0.0"
"0.0","9.3","9.5","13.8","5.2","2339","2002-03-31","21","35.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2340","2002-03-31","22","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2341","2002-03-31","23","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2342","2002-03-31","24","0.0","0.0"
"0.0","7.6","8.0","11.6","4.4","2343","2002-03-31","25","26.5","0.0"
"0.0","7.6","7.9","10.3","5.4","2344","2002-03-31","26","22.6","155.5"
"0.0","0.0","0.0","0.0","0.0","2345","2002-03-31","27","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","2346","2002-03-31","28","0.0","0.0"
"0.0","6.0","6.1","11.2","1.0","2347","2002-03-31","29","107.7","0.0"
"38.4","-3.4","-3.4","-1.8","-4.8","2348","2002-03-31","30","40.0","106.3"
"0.0","0.0","0.0","0.0","0.0","2349","2002-03-31","31","0.0","0.0"
"0.0","9.3","9.7","15.3","4.0","2350","2002-03-31","32","33.6","158.6"
"27.9","-3.8","-3.6","-2.1","-5.0","2351","2002-03-31","33","74.2","85.9"
"0.0","9.0","9.5","15.2","3.7","2352","2002-03-31","34","19.4","155.4"
"0.0","8.9","10.0","16.1","3.5","2353","2002-03-31","35","24.9","144.5"
"0.0","0.0","0.0","0.0","0.0","2354","2002-03-31","36","0.0","0.0"
"0.0","8.4","9.0","14.2","3.8","2355","2002-03-31","37","16.0","149.4"
